sim, -0.46961089968681335 -0.5691388845443726 0.006761619821190834 0.20656031370162964 -0.09378309547901154 -0.04184078797698021 -0.36547595262527466 0.17563332617282867 0.9100767970085144 -0.7305989265441895 -0.25534361600875854 -0.6324290633201599 0.6225387454032898 -0.6962376832962036 0.5951066017150879 -0.5358580946922302 0.3549320697784424 0.2634218633174896 0.73409503698349 0.6281735301017761 -0.09752784669399261 -0.22175656259059906 0.018030840903520584 -0.29043370485305786 -0.6796876788139343 -0.6727437376976013 0.9304191470146179 0.15371021628379822 -0.027844563126564026 -0.14476856589317322 0.6126542687416077 -0.8466615080833435 0.4676492214202881 -0.3590967059135437 -0.669835090637207 -0.43687158823013306 -0.5068835020065308 0.20733878016471863 -0.8028275966644287 0.5707560777664185 -0.7885528802871704 0.7218335866928101 -0.06693919003009796 0.35082998871803284 -0.21915996074676514 0.5823801755905151 0.11864155530929565 -0.25259479880332947 -0.7418322563171387 -0.6866814494132996
singkat, 0.1504901498556137 0.015210220590233803 -0.7127912044525146 -0.468362420797348 -0.14997588098049164 0.32649296522140503 0.2877829372882843 -0.03743704780936241 -0.9704901576042175 0.6640377640724182 -0.4371843636035919 0.21970494091510773 -0.5265997648239136 -0.914763867855072 -0.7572546601295471 0.5327577590942383 -0.8089316487312317 -0.4127584993839264 -0.6322182416915894 0.4608711898326874 0.3588281571865082 0.656330406665802 -0.22206644713878632 0.6879163384437561 -0.6451695561408997 0.9144803881645203 -0.36592546105384827 0.6804620623588562 0.22023186087608337 0.09741167724132538 0.160480335354805 0.8288176655769348 -0.23976795375347137 0.46770620346069336 -0.20769084990024567 0.18897518515586853 0.008372651413083076 0.6331825852394104 0.15852120518684387 -0.5045318007469177 -0.11035490781068802 -0.483699768781662 -0.3087180554866791 0.13110464811325073 0.20955078303813934 -0.35439613461494446 0.7651916742324829 0.40555885434150696 -0.9817827939987183 0.7283146381378174
smart, -0.30917850136756897 -0.5626644492149353 -0.7498109936714172 -0.5774729251861572 -0.7210749983787537 -0.7722368240356445 0.36723455786705017 0.6221616864204407 -0.4071004390716553 -0.10949449241161346 -0.12804177403450012 -0.4693285822868347 0.7566571831703186 -0.12198508530855179 -0.31815481185913086 -0.3598974347114563 0.6557856202125549 0.7395985126495361 0.7553076148033142 -0.33258262276649475 -0.6454708576202393 0.06755635142326355 -0.3100811243057251 -0.31876665353775024 0.9441625475883484 0.2177945375442505 -0.30685263872146606 0.7568230628967285 0.563858687877655 0.41457048058509827 0.6504287123680115 -0.4284147024154663 0.5560631155967712 -0.2682690918445587 -0.20523691177368164 0.20397062599658966 -0.4172571301460266 0.07630671560764313 -0.6596522927284241 -0.2277389019727707 0.7832291722297668 -0.059099260717630386 0.46727800369262695 -0.5720849633216858 0.6566982269287109 0.6379958987236023 0.46016648411750793 0.840428352355957 -0.4622672498226166 -0.3275206387042999
status, 0.5204571485519409 0.2519688308238983 0.8638755679130554 0.3218255937099457 -0.10428415238857269 0.16201841831207275 -0.2537127137184143 -0.47751885652542114 0.6465715169906616 0.7128312587738037 -0.47043493390083313 0.35614389181137085 0.15995916724205017 -0.573224663734436 0.6463534235954285 0.2047523707151413 0.7905498147010803 -0.196502685546875 -0.6329503059387207 0.27059483528137207 -0.7581303119659424 -0.6948695778846741 0.09591073542833328 0.10037576407194138 -0.6220380663871765 -0.35584551095962524 0.5138022303581238 -0.09450703114271164 -0.6939076781272888 -0.6314225196838379 -0.8271116018295288 -0.09280521422624588 0.13645480573177338 -0.8637823462486267 -0.27983489632606506 0.4819417893886566 0.607558012008667 -0.47239676117897034 0.4888596534729004 -0.26556190848350525 -0.7479298710823059 -0.14376093447208405 0.7064439654350281 0.3824916481971741 -0.5857221484184265 -0.3793695867061615 0.1416219025850296 -0.816666305065155 0.0406273789703846 0.34718048572540283
storage, 0.09946227818727493 -0.6670762300491333 -0.1799902617931366 -0.21990537643432617 -0.4231521487236023 0.641715943813324 0.5959614515304565 -0.07844507694244385 -0.29065200686454773 -0.5729367733001709 -0.4912193715572357 -0.4384181499481201 -0.02895081415772438 0.41173070669174194 -0.6686744689941406 -0.5840097069740295 0.5945645570755005 -0.494219034910202 -0.3530789911746979 0.4682683050632477 -0.7036904096603394 -0.05231786146759987 -0.3806479573249817 0.7272186875343323 -0.7477152347564697 0.6681698560714722 -0.4182837903499603 0.7354878783226013 0.6353679895401001 0.2821572422981262 0.5799338221549988 -0.7080307602882385 -0.2125147134065628 -0.8643670678138733 0.8174465298652649 -0.18306176364421844 0.9067791700363159 0.5093493461608887 -0.6726453900337219 -0.4272298514842987 0.06797876954078674 -0.6048099398612976 -0.6422808170318604 -0.648827314376831 -0.7017242908477783 0.4612845480442047 -0.6757072806358337 -0.5381082892417908 -0.2466147392988205 0.47885051369667053
support, 0.6803470253944397 0.2906014025211334 0.06748482584953308 -0.5619925260543823 0.44910287857055664 -0.3034140169620514 0.3100011944770813 0.14983820915222168 0.08953145146369934 -0.47579091787338257 -0.785966694355011 0.7283151745796204 0.13634274899959564 0.5060368776321411 0.09082607179880142 0.5296562910079956 0.799034059047699 -0.09584138542413712 0.4517923891544342 0.4493215084075928 -0.6687641739845276 -0.576865553855896 0.4125474691390991 -0.013112359680235386 -0.4642356336116791 0.007031325716525316 0.13615526258945465 -0.5036980509757996 -0.6599670648574829 -0.42597734928131104 -0.8620288968086243 0.19802801311016083 -0.7680333852767944 -0.7279948592185974 -0.4196799099445343 0.028338562697172165 -0.4005030393600464 -0.5892411470413208 0.441313236951828 -0.6490790843963623 -0.7853986620903015 -0.6750478744506836 -0.011809815652668476 0.5808801651000977 0.3107942044734955 0.6467042565345764 -0.14157512784004211 -0.0706995502114296 0.48835185170173645 0.6487078666687012
surat, -0.4190925359725952 -0.5969975590705872 -0.6048673391342163 -0.39638933539390564 0.48783639073371887 0.07786053419113159 0.6155586838722229 -0.442700058221817 -0.4219324588775635 -0.3647976815700531 0.7498974800109863 -0.4875660836696625 0.5742331147193909 -0.6026192903518677 0.054704826325178146 -0.30893006920814514 -0.39637821912765503 -0.6874313354492188 -0.6279841065406799 0.662580668926239 -0.2581862807273865 -0.1144934892654419 -0.5799802541732788 0.7864903807640076 -0.2970173954963684 -0.3061961233615875 -0.5601313710212708 -0.540644109249115 -0.8081396222114563 -0.5330134630203247 -0.6457046270370483 -0.6244456768035889 0.7197862267494202 0.5455898642539978 0.5434225797653198 -0.4300227463245392 0.21138720214366913 -0.4554756283760071 -0.7384227514266968 0.5844181776046753 0.6205306649208069 -0.528677761554718 0.735306978225708 0.1034827008843422 -0.3494575321674347 0.7512620091438293 -0.36630725860595703 -0.6117407083511353 0.05433708801865578 0.43675872683525085
telkomsel, -0.6523452401161194 0.6011290550231934 0.28945299983024597 0.28931716084480286 -0.3443268835544586 0.4127603769302368 0.20525385439395905 -0.5675674676895142 0.568164050579071 -0.4306495189666748 0.3107670843601227 0.46983516216278076 0.4554782807826996 0.21527810394763947 -0.10749329626560211 0.5043777823448181 0.7131163477897644 0.2751692533493042 0.06591241806745529 -0.9973320960998535 0.39693737030029297 -0.3279429078102112 -0.7480197548866272 -0.4965943396091461 0.8101907968521118 0.03034713678061962 0.4016278088092804 -0.29566892981529236 0.9419052600860596 0.5140784978866577 -0.5094426870346069 0.7758278846740723 0.45446324348449707 -0.05241374298930168 0.2099824696779251 -0.45251697301864624 0.08643341809511185 0.426519513130188 0.010384836234152317 0.03371122479438782 -0.3029191493988037 0.6955204010009766 0.39400923252105713 -0.9078727960586548 0.35685035586357117 -0.9107804894447327 -0.47934556007385254 0.1452905684709549 0.3343032896518707 -0.4459805190563202
ticket, 0.4975607693195343 0.4545682668685913 -0.5140886306762695 -0.14659525454044342 0.9407815337181091 0.9696428179740906 0.4009737968444824 -0.056513916701078415 0.020152609795331955 0.1568128913640976 0.45047539472579956 0.1691807359457016 0.5471088290214539 -0.4334304630756378 0.2593580484390259 -0.11405646055936813 0.7850177884101868 0.7510989308357239 -0.2127317488193512 0.03586537763476372 -0.43769994378089905 -0.08064980804920197 0.774647057056427 -0.5958160758018494 -0.7352813482284546 0.6221158504486084 -0.025523623451590538 -0.5290718078613281 -0.0732870101928711 -0.6724280118942261 -0.5105915069580078 -0.15827995538711548 -0.10503622144460678 -0.23298747837543488 -0.6553071141242981 0.6857360005378723 0.5269202589988708 -0.6055070757865906 0.220585897564888 -0.15770499408245087 -0.4670261740684509 0.38146644830703735 0.3077407777309418 0.37516167759895325 -0.027755120769143105 -0.10291575640439987 0.20757991075515747 0.6802071332931519 0.36140140891075134 0.30086803436279297
tiket, 0.3526981472969055 0.31355738639831543 -0.4563134014606476 0.14331910014152527 0.8846582770347595 0.8142756819725037 0.7671216130256653 0.10931776463985443 -0.07446112483739853 0.08258441835641861 0.35130614042282104 0.46407949924468994 0.4975908696651459 -0.47924426198005676 0.7278040051460266 -0.04414498060941696 0.6015607118606567 0.7151307463645935 -0.5299607515335083 0.04081636667251587 -0.08397442102432251 -0.19380530714988708 0.1327105313539505 -0.42190486192703247 -0.7853646874427795 0.6523475050926208 0.4181065857410431 -0.6589885354042053 -0.2519167363643646 -0.8281735777854919 -0.26522698998451233 0.3932635486125946 -0.18447920680046082 -0.47728025913238525 -0.3489731550216675 0.6745580434799194 0.20093779265880585 -0.6707296967506409 0.7303557991981506 -0.3178389072418213 -0.5347312688827515 0.5027320981025696 0.07055038958787918 0.38496193289756775 -0.06895965337753296 -0.1546238213777542 -0.017439376562833786 0.3007377088069916 0.6578312516212463 0.2691012918949127
ubah, -0.05303969979286194 0.6519415974617004 -0.05885268375277519 -0.3135119676589966 0.4667058289051056 -0.5137735605239868 0.1949324905872345 0.27251750230789185 0.977313220500946 0.6079148054122925 -0.24329085648059845 0.5991654992103577 -0.2958943843841553 -0.8327274918556213 -0.5550886988639832 0.02721831388771534 -0.21557821333408356 0.48853984475135803 -0.021588899195194244 0.8465278744697571 0.3042667806148529 -0.8985903859138489 0.014858798123896122 -0.3984702229499817 0.555007815361023 0.44457879662513733 0.41685640811920166 0.33478236198425293 -0.43673673272132874 0.41162019968032837 0.011272749863564968 0.04713760316371918 -0.38541287183761597 0.7022016048431396 -0.2030397206544876 -0.7363314032554626 -0.038555435836315155 -0.5533410310745239 0.02933160960674286 -0.06973431259393692 -0.2269412726163864 -0.49560531973838806 -0.49967440962791443 -0.09721451252698898 -0.769263744354248 -0.4117773473262787 0.3906136453151703 0.4670935571193695 -0.6483210325241089 0.885140061378479
unlock, 0.47482946515083313 -0.5799092054367065 0.5691738724708557 0.58672034740448 0.3625778257846832 -0.5822578072547913 0.5981290936470032 0.30098649859428406 0.23684997856616974 0.18898139894008636 0.17063480615615845 0.0727548748254776 -0.5854573845863342 0.5597330331802368 -0.3367881178855896 -0.3818972110748291 0.27388110756874084 -0.3507860600948334 -0.5823043584823608 -0.44966503977775574 0.2804343104362488 -0.3149806559085846 0.5731862783432007 0.5343039035797119 0.6885088086128235 0.5692182183265686 0.29082202911376953 -0.4167746305465698 -0.5084278583526611 -0.3884126543998718 0.27689939737319946 0.49228420853614807 0.18977884948253632 0.2954736351966858 -0.48232316970825195 -0.41501834988594055 -0.5606508851051331 -0.4585067629814148 -0.5104389190673828 -0.6503371596336365 0.4066017270088196 -0.3675847351551056 0.41754475235939026 0.600893497467041 0.40794315934181213 -0.3238273859024048 -0.577595591545105 0.49565351009368896 -0.5267301797866821 -0.2627013623714447
user, 0.43799343705177307 0.6215522289276123 0.1387139856815338 -0.25357934832572937 0.2978486120700836 -0.8312463164329529 -0.6633048057556152 0.3262178301811218 -0.39455902576446533 0.3504089415073395 0.20452000200748444 -0.09092069417238235 -0.6234105229377747 -0.5142025351524353 -0.6693747639656067 -0.3023459315299988 -0.16365131735801697 -0.21349970996379852 -0.814298152923584 -0.06780605018138885 0.5313085317611694 -0.7346154451370239 0.023674320429563522 0.6830295920372009 0.6256013512611389 0.7584158778190613 0.9511363506317139 0.45068007707595825 -0.7192936539649963 -0.1344488263130188 0.4603700637817383 0.0402187742292881 0.6247588396072388 0.5889804363250732 -0.10661415010690689 -0.48996397852897644 0.5632407665252686 -0.570336639881134 -0.9216403961181641 -0.6723480224609375 0.19002535939216614 -0.2880798578262329 -0.3483440577983856 0.13912354409694672 0.3641115725040436 -0.47235211730003357 -0.2600800096988678 0.7758151888847351 -0.7682080268859863 0.3420352637767792
visa, 0.2563304901123047 -0.2100018411874771 0.27134066820144653 -0.48921602964401245 0.0035441697109490633 -0.855959415435791 0.28429245948791504 0.8761676549911499 -0.46762752532958984 0.19923539459705353 0.6305445432662964 0.7126772403717041 -0.520195722579956 0.7900772094726562 0.2090131789445877 -0.32867902517318726 -0.10048900544643402 0.030641334131360054 0.748666524887085 -0.8201595544815063 0.1250852346420288 0.14262385666370392 -0.42980441451072693 -0.5224392414093018 -0.22904394567012787 -0.13461607694625854 -0.22891280055046082 0.2509929835796356 0.8351846933364868 0.5662573575973511 -0.8965925574302673 -0.3006044626235962 -0.7698863744735718 0.14841927587985992 0.23998139798641205 0.3327292799949646 0.7202956080436707 -0.5083392262458801 0.8120415210723877 0.3873532712459564 0.3370932936668396 0.31223729252815247 0.31680354475975037 -0.2703551650047302 -0.5516831874847412 0.25681474804878235 -0.5012549757957458 -0.4866933524608612 0.6464536190032959 -0.5157201290130615
vpn, -0.7934357523918152 0.15820282697677612 0.12793245911598206 0.47194841504096985 -0.001023744815029204 0.21667462587356567 -0.8871751427650452 0.28352245688438416 0.04664229974150658 -0.4133697748184204 0.5728833675384521 0.8683170676231384 -0.4890978932380676 0.35294434428215027 0.09334409236907959 0.5403345823287964 0.18268468976020813 -0.40782931447029114 0.31960806250572205 -0.6484411954879761 0.07326138019561768 0.7145709991455078 -0.8448062539100647 -0.7648785710334778 0.7691904306411743 0.23183076083660126 -0.32289761304855347 -0.09966867417097092 0.9088095426559448 0.2910275161266327 -0.3807249069213867 -0.07353736460208893 -0.5441672205924988 -0.8658491969108582 -0.43740925192832947 0.19705049693584442 0.4714260697364807 -0.7349056601524353 0.4455532729625702 0.10347399115562439 0.4047023355960846 0.7298171520233154 -0.3916614055633545 -0.09125106036663055 -0.8541212677955627 0.08442918956279755 0.480039119720459 -0.29038935899734497 0.11991506069898605 -0.5922477841377258
wifi, 0.27897536754608154 0.16453085839748383 0.6132915019989014 0.10681223124265671 -0.08221204578876495 -0.7354376316070557 -0.7927420735359192 0.31373947858810425 0.5739169120788574 0.8434160947799683 0.6979921460151672 0.48413777351379395 0.2561580240726471 0.5069814920425415 0.7431210875511169 -0.7426800727844238 -0.6469594240188599 -0.41858237981796265 0.18475531041622162 -0.5238927006721497 0.5659062266349792 0.2099677324295044 0.15963882207870483 -0.18553426861763 0.5127596259117126 0.3137962818145752 -0.7725046277046204 0.08227632939815521 0.712904155254364 -0.507941484451294 -0.28349873423576355 0.12221188098192215 -0.11815806478261948 0.21025706827640533 0.2433968186378479 0.33951956033706665 0.6245768070220947 0.5177659392356873 0.4412815570831299 0.6700270771980286 0.08455236256122589 0.214804545044899 -0.5314590930938721 -0.5959838032722473 0.4526502192020416 0.07269707322120667 -0.6003437042236328 -0.7430284023284912 -0.503423810005188 -0.3423043489456177
